GeneID	padj	pvalue	lfcSE	stat	log2FoldChange	baseMean	Symbol	Description
51720	0.968	0.8999555	0.1053	-0.125718	-0.0132355	2597.35	UIMC1	ubiquitin interaction motif containing 1
64922	0.968	0.8998447	0.2011	-0.125857	-0.0253104	25.54	LRRC19	leucine rich repeat containing 19
301	0.968	0.8999112	0.1054	-0.125774	-0.0132604	16842.6	ANXA1	annexin A1
649946	0.968	0.8997736	0.131	0.125947	0.0164975	71.79	RPL23AP64	ribosomal protein L23a pseudogene 64
56967	0.968	0.8998979	0.2949	-0.12579	-0.0370953	117.94	C14orf132	chromosome 14 open reading frame 132
8554	0.968	0.8999831	0.1041	-0.125683	-0.0130874	5551.04	PIAS1	protein inhibitor of activated STAT 1
101926963	0.968	0.9001747	0.1048	0.125441	0.0131444	68.26	PRKAR1B-AS1	PRKAR1B antisense RNA 1
79689	0.968	0.9001818	0.2315	-0.125432	-0.0290433	14239.43	STEAP4	STEAP4 metalloreductase
93654	0.968	0.9002412	0.132	0.125357	0.0165456	35.54	ST7-AS2	ST7 antisense RNA 2
107986860	0.968	0.9003823	0.3038	0.125178	0.0380263	22.74	LOC107986860	endogenous retrovirus group K member 19 Env polyprotein-like
101927587	0.968	0.9005246	0.2519	0.124999	0.0314863	8.24	LINC01725	long intergenic non-protein coding RNA 1725
728464	0.968	0.9005813	0.1762	-0.124927	-0.0220125	38.59	METTL24	methyltransferase like 24
102723354	0.968	0.900647	0.2275	-0.124844	-0.0284017	7.66	LINC02298	long intergenic non-protein coding RNA 2298
284106	0.968	0.9006548	0.1319	0.124834	0.0164651	303.71	CISD3	CDGSH iron sulfur domain 3
11037	0.968	0.9008647	0.1625	0.124569	0.0202408	126.69	STON1	stonin 1
285266	0.968	0.9008923	0.1313	-0.124534	-0.0163569	38.29	ENTPD3-AS1	ENTPD3 antisense RNA 1
4306	0.968	0.9008826	0.1208	0.124546	0.0150458	835.18	NR3C2	nuclear receptor subfamily 3 group C member 2
90196	0.968	0.9010946	0.0841	-0.124279	-0.0104527	874.42	SYS1	SYS1 golgi trafficking protein
84078	0.968	0.9011559	0.1122	-0.124201	-0.0139327	1982.13	KBTBD7	kelch repeat and BTB domain containing 7
51604	0.968	0.9012084	0.1086	-0.124135	-0.0134795	788.94	PIGT	phosphatidylinositol glycan anchor biosynthesis class T
3382	0.968	0.9013032	0.1445	-0.124015	-0.01792	125.82	ICA1	islet cell autoantigen 1
29980	0.968	0.9012572	0.067	-0.124073	-0.0083127	218.89	DONSON	DNA replication fork stabilization factor DONSON
84315	0.968	0.9014024	0.1087	-0.12389	-0.0134719	245.11	MON1A	MON1 homolog A, secretory trafficking associated
100507283	0.968	0.901486	0.144	0.123784	0.0178283	29.42	MSANTD2-AS1	MSANTD2 antisense RNA 1
83862	0.968	0.9016373	0.1371	-0.123593	-0.0169422	728.14	TMEM120A	transmembrane protein 120A
7391	0.969	0.9018754	0.0749	-0.123293	-0.009236	3144.66	USF1	upstream transcription factor 1
105372795	0.969	0.9018729	0.1395	0.123296	0.0171996	20.66	LOC105372795	replaced by ID 51227
4515	0.969	0.9018278	0.0803	-0.123353	-0.0098998	123.67	MTCP1	mature T cell proliferation 1
105376176	0.969	0.9021254	0.2266	0.122977	0.0278649	20.25	LOC105376176	uncharacterized LOC105376176
83854	0.969	0.9022874	0.0997	-0.122772	-0.0122452	115.09	ANGPTL6	angiopoietin like 6
26043	0.969	0.9023578	0.0773	0.122683	0.0094851	4336.31	UBXN7	UBX domain protein 7
101927631	0.969	0.9024125	0.106	0.122614	0.0129999	60.02	ADNP-AS1	ADNP antisense RNA 1
83593	0.969	0.9027294	0.0738	0.122214	0.0090153	8336.64	RASSF5	Ras association domain family member 5
54472	0.969	0.902671	0.1284	0.122288	0.0156994	871.21	TOLLIP	toll interacting protein
9169	0.969	0.902687	0.0546	-0.122268	-0.0066815	15698.39	SCAF11	SR-related CTD associated factor 11
400221	0.969	0.9026205	0.1748	0.122352	0.0213878	13.91	LINC03033	long intergenic non-protein coding RNA 3033
9274	0.969	0.9025289	0.1105	-0.122467	-0.013534	571.42	BCL7C	BAF chromatin remodeling complex subunit BCL7C
400658	0.969	0.9027336	0.1895	0.122209	0.0231542	15.93	ZNF516-DT	ZNF516 divergent transcript
7328	0.969	0.902795	0.1167	-0.122131	-0.0142518	12374.92	UBE2H	ubiquitin conjugating enzyme E2 H
10940	0.969	0.9029703	0.0932	-0.12191	-0.0113618	366	POP1	POP1 homolog, ribonuclease P/MRP subunit
753	0.969	0.9029756	0.0685	0.121903	0.0083465	2626.75	LDLRAD4	low density lipoprotein receptor class A domain containing 4
8820	0.969	0.9031794	0.2097	-0.121646	-0.0255124	9.7	HESX1	HESX homeobox 1
9447	0.969	0.9033981	0.186	0.12137	0.0225709	690.47	AIM2	absent in melanoma 2
10957	0.969	0.90341	0.0866	0.121355	0.0105142	9119.17	PNRC1	proline rich nuclear receptor coactivator 1
401548	0.969	0.9035242	0.0811	-0.121211	-0.0098279	2855.41	SNX30	sorting nexin family member 30
414208	0.969	0.9034655	0.0885	0.121285	0.010738	76.2	ZNF32-AS2	ZNF32 antisense RNA 2
221143	0.969	0.903375	0.0957	-0.121399	-0.011613	80.49	EEF1AKMT1	EEF1A lysine methyltransferase 1
100506686	0.969	0.9034902	0.0921	0.121254	0.0111633	214.34	IQCH-AS1	IQCH antisense RNA 1
22933	0.969	0.9036876	0.1275	0.121004	0.0154297	569.44	SIRT2	sirtuin 2
10917	0.969	0.9037524	0.4789	0.120923	0.0579077	106.68	BTNL3	butyrophilin like 3
101929147	0.97	0.903888	0.1043	0.120751	0.0125978	180.73	WARS2-AS1	WARS2 antisense RNA 1
23603	0.97	0.904005	0.1039	-0.120604	-0.0125263	4770.9	CORO1C	coronin 1C
101928095	0.97	0.9041396	0.2285	0.120434	0.0275169	8.93	LOC101928095	uncharacterized LOC101928095
389677	0.97	0.9041141	0.0803	-0.120466	-0.0096791	2835.51	RBM12B	RNA binding motif protein 12B
219293	0.97	0.9042311	0.1513	-0.120318	-0.0181994	25.11	ATAD3C	ATPase family AAA domain containing 3C
80254	0.97	0.9043829	0.1382	-0.120127	-0.0166064	2930.93	CEP63	centrosomal protein 63
23281	0.97	0.9044165	0.2546	0.120084	0.0305753	12.58	MTUS2	microtubule associated scaffold protein 2
253039	0.97	0.9046179	0.251	-0.11983	-0.0300787	1698.03	CUTALP	cutA divalent cation tolerance like, pseudogene
28461	0.97	0.9046732	0.3065	0.11976	0.0367061	74.7	IGHV1-69	immunoglobulin heavy variable 1-69
79768	0.97	0.9046887	0.1821	0.11974	0.0218067	2705.55	KATNBL1	katanin regulatory subunit B1 like 1
6517	0.97	0.9045663	0.3356	0.119895	0.0402319	11.39	SLC2A4	solute carrier family 2 member 4
105372681	0.97	0.9046851	0.2263	-0.119745	-0.0270965	24.8	LOC105372681	
8565	0.97	0.9053047	0.0958	0.118963	0.0113988	1733.22	YARS1	tyrosyl-tRNA synthetase 1
7145	0.97	0.9048931	0.272	0.119482	0.0325035	6537.77	TNS1	tensin 1
55152	0.97	0.9049731	0.0824	0.119382	0.0098369	520.82	DALRD3	DALR anticodon binding domain containing 3
4988	0.97	0.9052762	0.0737	-0.118999	-0.0087722	131.73	OPRM1	opioid receptor mu 1
313	0.97	0.9051412	0.1081	-0.119169	-0.0128847	11146.83	AOAH	acyloxyacyl hydrolase
285973	0.97	0.9049738	0.1473	-0.119381	-0.0175847	45.12	ATG9B	autophagy related 9B
517	0.97	0.904837	0.0913	0.119553	0.0109168	2310.59	ATP5MC2	ATP synthase membrane subunit c locus 2
54997	0.97	0.9050678	0.2774	-0.119262	-0.0330854	3207.9	TESC	tescalcin
28663	0.97	0.9051855	0.1668	0.119113	0.0198722	73.97	TRAV20	T cell receptor alpha variable 20
105370652	0.97	0.9052516	0.206	0.11903	0.0245201	53.43	LINC02295	long intergenic non-protein coding RNA 2295
10781	0.97	0.9053327	0.0911	0.118928	0.0108366	2898.66	ZNF266	zinc finger protein 266
4066	0.97	0.9050468	0.1991	-0.119289	-0.0237458	2228.85	LYL1	LYL1 basic helix-loop-helix family member
11258	0.97	0.9054478	0.081	-0.118782	-0.0096209	731.04	DCTN3	dynactin subunit 3
7325	0.97	0.9056738	0.1452	-0.118497	-0.0172059	552.13	UBE2E2	ubiquitin conjugating enzyme E2 E2
138716	0.97	0.9057254	0.1114	-0.118432	-0.013189	368.63	RPP25L	ribonuclease P/MRP subunit p25 like
100506974	0.97	0.9058193	0.1802	-0.118314	-0.0213144	15.27	LOC100506974	uncharacterized LOC100506974
825	0.97	0.9059068	0.1209	-0.118203	-0.0142918	411.92	CAPN3	calpain 3
7298	0.97	0.9059764	0.1307	0.118115	0.0154346	65.13	TYMS	thymidylate synthetase
55451	0.97	0.906057	0.1615	-0.118014	-0.0190557	222.16	LINC00216	long intergenic non-protein coding RNA 216
80263	0.97	0.9061211	0.1576	-0.117933	-0.0185823	29.84	TRIM45	tripartite motif containing 45
1577	0.97	0.9062257	0.0978	0.117801	0.0115254	269.44	CYP3A5	cytochrome P450 family 3 subfamily A member 5
147407	0.97	0.9062114	0.1245	0.117819	0.0146712	29.92	SLC25A52	solute carrier family 25 member 52
84750	0.97	0.906311	0.1872	-0.117693	-0.0220364	232.71	FUT10	fucosyltransferase 10
43	0.971	0.9064679	0.3938	0.117495	0.0462696	22.87	ACHE	acetylcholinesterase (Cartwright blood group)
2621	0.971	0.9063817	0.1359	-0.117604	-0.0159823	161.61	GAS6	growth arrest specific 6
706	0.971	0.9064655	0.1458	0.117498	0.017132	3650.61	TSPO	translocator protein
3559	0.971	0.9065576	0.1481	0.117382	0.0173828	353.04	IL2RA	interleukin 2 receptor subunit alpha
2242	0.971	0.9066281	0.1227	0.117293	0.0143905	3360.48	FES	FES proto-oncogene, tyrosine kinase
7003	0.971	0.9067227	0.4851	-0.117173	-0.0568459	7.15	TEAD1	TEA domain transcription factor 1
9943	0.971	0.9068663	0.0634	-0.116992	-0.0074169	3773.98	OXSR1	oxidative stress responsive kinase 1
101928047	0.971	0.9068495	0.1912	-0.117013	-0.0223731	31.31	LOC101928047	uncharacterized LOC101928047
105371254	0.971	0.9069507	0.2059	-0.116886	-0.0240724	63.72	LOC105371254	uncharacterized LOC105371254
9874	0.971	0.9070904	0.085	-0.116709	-0.0099221	4967.07	TLK1	tousled like kinase 1
105375933	0.971	0.9072184	0.2177	0.116548	0.0253757	8.21	LOC105375933	uncharacterized LOC105375933
11285	0.971	0.9075062	0.1035	-0.116185	-0.0120234	367.89	B4GALT7	beta-1,4-galactosyltransferase 7
154075	0.971	0.9074768	0.1498	0.116222	0.0174115	3087.65	SAMD3	sterile alpha motif domain containing 3
101926977	0.971	0.9074265	0.145	0.116285	0.0168598	19.44	VIRMA-DT	VIRMA divergent transcript
84299	0.971	0.907651	0.1428	-0.116002	-0.0165632	145.17	MIEN1	migration and invasion enhancer 1
284757	0.971	0.9076613	0.176	0.115989	0.0204154	76.87	MIR646HG	MIR646 host gene
4578	0.971	0.9076096	0.2189	-0.116054	-0.0253989	122.8	TRNW	tRNA-Trp
103021294	0.971	0.9078399	0.2054	0.115764	0.0237755	4758.37	ABALON	apoptotic BCL2L1-antisense long non-coding RNA
105371651	0.971	0.9082326	0.2413	0.115268	0.0278105	10.08	LOC105371651	uncharacterized LOC105371651
149111	0.971	0.9080722	0.1889	0.115471	0.0218117	88.72	CNIH3	cornichon family AMPA receptor auxiliary protein 3
64216	0.971	0.9079557	0.0848	0.115618	0.0098044	394.06	TFB2M	transcription factor B2, mitochondrial
107986642	0.971	0.9083082	0.2041	-0.115173	-0.0235117	8.36	LOC107986642	uncharacterized LOC107986642
2206	0.971	0.9083103	0.2215	0.11517	0.0255053	257.46	MS4A2	membrane spanning 4-domains A2
5036	0.971	0.9082003	0.0825	-0.115309	-0.0095091	2237.14	PA2G4	proliferation-associated 2G4
2235	0.971	0.9079289	0.1719	-0.115651	-0.0198764	21462.3	FECH	ferrochelatase
79883	0.971	0.9082363	0.2082	0.115263	0.0240026	12.93	PODNL1	podocan like 1
164312	0.971	0.9080017	0.0985	-0.115559	-0.0113797	78.34	LRRN4	leucine rich repeat neuronal 4
441502	0.971	0.9080901	0.3876	0.115448	0.0447488	126.64	RPS26P11	ribosomal protein S26 pseudogene 11
51497	0.971	0.9084282	0.0646	-0.115021	-0.0074318	1483.86	NELFCD	negative elongation factor complex member C/D
102546294	0.971	0.9086694	0.2165	0.114717	0.0248399	21.4	FBXO38-DT	FBXO38 divergent transcript
113115	0.971	0.9085467	0.1355	-0.114872	-0.0155693	195.76	MTFR2	mitochondrial fission regulator 2
374354	0.971	0.9086398	0.1022	-0.114754	-0.0117315	2179.28	NHLRC2	NHL repeat containing 2
105376591	0.971	0.9085853	0.2085	0.114823	0.0239452	18.84	LOC105376591	replaced by ID 105376592
284403	0.971	0.9085095	0.1563	-0.114919	-0.0179652	27.94	WDR62	WD repeat domain 62
729178	0.972	0.9089748	0.1071	-0.114332	-0.0122407	248.05	STXBP5-AS1	STXBP5 antisense RNA 1
55015	0.972	0.9089722	0.0843	-0.114335	-0.0096401	1449.31	PRPF39	pre-mRNA processing factor 39
6427	0.972	0.9090158	0.08	0.11428	0.0091449	3647.18	SRSF2	serine and arginine rich splicing factor 2
128372	0.972	0.9092887	0.2149	-0.113936	-0.0244796	864.27	OR6N1	olfactory receptor family 6 subfamily N member 1
107986233	0.972	0.9093201	0.5159	0.113896	0.0587605	17.7	LINC01218	long intergenic non-protein coding RNA 1218
4058	0.972	0.9094026	0.2542	-0.113792	-0.0289223	237.88	LTK	leukocyte receptor tyrosine kinase
26100	0.972	0.9094963	0.0888	-0.113674	-0.0100907	2881.8	WIPI2	WD repeat domain, phosphoinositide interacting 2
101928092	0.972	0.9095213	0.1651	-0.113642	-0.0187667	33.4	LOC101928092	uncharacterized LOC101928092
432	0.972	0.9095743	0.155	-0.113576	-0.0176072	255.2	ASGR1	asialoglycoprotein receptor 1
100533195	0.972	0.9096471	0.1186	0.113484	0.0134568	50.34	FAM24B-CUZD1	FAM24B-CUZD1 readthrough
100505994	0.972	0.9097236	0.1896	-0.113387	-0.0214979	1862.85	LUCAT1	lung cancer associated transcript 1
4323	0.972	0.9098854	0.2102	-0.113183	-0.0237963	74.72	MMP14	matrix metallopeptidase 14
105374266	0.972	0.9099783	0.3701	-0.113066	-0.0418438	8.53	LINC01991	long intergenic non-protein coding RNA 1991
9765	0.972	0.9100779	0.1317	-0.11294	-0.0148725	6402.48	ZFYVE16	zinc finger FYVE-type containing 16
64225	0.972	0.9103693	0.0677	0.112573	0.0076212	1691.47	ATL2	atlastin GTPase 2
107986188	0.972	0.9103646	0.4091	-0.112579	-0.046054	10.68	LOC107986188	uncharacterized LOC107986188
64324	0.972	0.9102633	0.0476	0.112706	0.0053656	9256.59	NSD1	nuclear receptor binding SET domain protein 1
5169	0.972	0.9104064	0.195	-0.112526	-0.0219372	91.04	ENPP3	ectonucleotide pyrophosphatase/phosphodiesterase 3
102724723	0.972	0.9101556	0.1394	0.112842	0.0157314	40.4	LOC102724723	uncharacterized LOC102724723
9743	0.972	0.9104142	0.0935	0.112516	0.0105218	446.22	ARHGAP32	Rho GTPase activating protein 32
105370265	0.972	0.9103055	0.2439	0.112653	0.027481	111.29	LOC105370265	uncharacterized LOC105370265
100507316	0.972	0.9105328	0.1469	0.112367	0.0165071	38.82	MINCR	MYC-induced long non-coding RNA
55110	0.972	0.9106327	0.0946	-0.11224	-0.01062	397.78	MAGOHB	mago homolog B, exon junction complex subunit
5303	0.972	0.9108129	0.0932	0.112013	0.0104384	341.2	PIN4	peptidylprolyl cis/trans isomerase, NIMA-interacting 4
1759	0.972	0.9108895	0.2627	0.111917	0.0293989	20.23	DNM1	dynamin 1
81532	0.973	0.9110994	0.1152	-0.111652	-0.0128648	938.65	MOB2	MOB kinase activator 2
101928075	0.973	0.911109	0.1705	0.11164	0.0190397	15.25	TTC9-DT	TTC9 divergent transcript
1787	0.973	0.9111611	0.0926	-0.111574	-0.0103287	1068.87	TRDMT1	tRNA aspartic acid methyltransferase 1
84084	0.973	0.911269	0.1663	-0.111438	-0.0185322	145.07	RAB6C	RAB6C, member RAS oncogene family
71	0.973	0.9113013	0.0862	-0.111397	-0.0096056	57274.8	ACTG1	actin gamma 1
105374663	0.973	0.9113594	0.2015	0.111324	0.0224362	13.52	LOC105374663	
285315	0.973	0.9114796	0.1124	-0.111172	-0.0124931	98.87	C3orf33	chromosome 3 open reading frame 33
100507173	0.973	0.9116367	0.1547	-0.110974	-0.0171685	19.35	LINC01012	long intergenic non-protein coding RNA 1012
57505	0.973	0.9116662	0.0852	0.110937	0.0094569	683.41	AARS2	alanyl-tRNA synthetase 2, mitochondrial
28393	0.973	0.9116016	0.2775	-0.111019	-0.0308068	19.07	IGHV4-55	immunoglobulin heavy variable 4-55 (pseudogene)
197259	0.973	0.9115543	0.0962	-0.111078	-0.0106846	2234.48	MLKL	mixed lineage kinase domain like pseudokinase
150221	0.973	0.9114835	0.1143	0.111168	0.0127104	84.31	RIMBP3C	RIMS binding protein 3C
8718	0.973	0.9118601	0.143	0.110693	0.015825	506.39	TNFRSF25	TNF receptor superfamily member 25
4041	0.973	0.9119423	0.1608	-0.110589	-0.0177871	52.83	LRP5	LDL receptor related protein 5
80821	0.973	0.9119004	0.0828	-0.110642	-0.0091578	2612.13	DDHD1	DDHD domain containing 1
161835	0.973	0.9119327	0.1436	-0.110601	-0.0158868	82.43	FSIP1	fibrous sheath interacting protein 1
9783	0.973	0.9124328	0.1204	-0.109971	-0.0132422	129.07	RIMS3	regulating synaptic membrane exocytosis 3
1604	0.973	0.9124216	0.1458	-0.109985	-0.0160319	8989.79	CD55	CD55 molecule (Cromer blood group)
130340	0.973	0.9124822	0.1435	0.109908	0.0157717	100.31	AP1S3	adaptor related protein complex 1 subunit sigma 3
100507507	0.973	0.91203	0.0992	-0.110478	-0.0109562	308.89	FAM131B-AS2	FAM131B antisense RNA 2
55290	0.973	0.9122441	0.0825	0.110208	0.0090913	302.33	BRF2	BRF2 RNA polymerase III transcription initiation factor subunit
4603	0.973	0.9122676	0.1721	0.110179	0.0189598	3791.07	MYBL1	MYB proto-oncogene like 1
5168	0.973	0.9123288	0.1786	-0.110102	-0.0196637	142.89	ENPP2	ectonucleotide pyrophosphatase/phosphodiesterase 2
6203	0.973	0.9124669	0.1173	0.109928	0.0128926	17265.78	RPS9	ribosomal protein S9
54453	0.973	0.9122647	0.1282	0.110182	0.0141308	584.6	RIN2	Ras and Rab interactor 2
150248	0.973	0.9122742	0.1323	-0.11017	-0.0145795	55.25	C22orf15	chromosome 22 open reading frame 15
10043	0.973	0.9121764	0.1121	0.110294	0.0123687	1133.36	TOM1	target of myb1 membrane trafficking protein
100129195	0.973	0.9125379	0.072	0.109838	0.0079123	124.06	ZSCAN16-AS1	ZSCAN16 antisense RNA 1
57147	0.973	0.9127254	0.0495	0.109601	0.0054231	1512.41	SCYL3	SCY1 like pseudokinase 3
79805	0.973	0.9128437	0.1472	0.109452	0.0161061	73.54	VASH2	vasohibin 2
3329	0.973	0.9130105	0.0686	0.109242	0.0074952	2990.85	HSPD1	heat shock protein family D (Hsp60) member 1
112268444	0.973	0.9129498	0.2077	0.109319	0.0227019	71.71	LOC112268444	
107986113	0.973	0.9131233	0.1895	0.1091	0.0206695	38.49	LOC107986113	
105374048	0.973	0.9129642	0.2264	-0.1093	-0.0247442	7.74	LOC105374048	uncharacterized LOC105374048
107986162	0.973	0.9130581	0.0755	0.109182	0.0082459	118.97	LOC107986162	uncharacterized LOC107986162
105374940	0.973	0.9131039	0.2509	-0.109124	-0.0273806	11.71	LOC105374940	uncharacterized LOC105374940
115426	0.973	0.913023	0.0608	-0.109226	-0.0066396	2441.16	UHRF2	ubiquitin like with PHD and ring finger domains 2
83892	0.973	0.912624	0.1336	-0.109729	-0.0146593	1079.63	KCTD10	potassium channel tetramerization domain containing 10
283487	0.973	0.9130387	0.2094	-0.109206	-0.0228694	19.32	PRECSIT	p53 regulated carcinoma associated Stat3 activating long intergenic non-protein coding transcript
4809	0.973	0.912879	0.0925	-0.109408	-0.0101239	1690.76	SNU13	small nuclear ribonucleoprotein 13
27243	0.973	0.9133272	0.0991	0.108843	0.0107914	1743.27	CHMP2A	charged multivesicular body protein 2A
79815	0.973	0.9135164	0.1734	0.108604	0.0188341	571.58	NIPAL2	NIPA like domain containing 2
7525	0.973	0.9135273	0.1515	-0.10859	-0.0164538	790.33	YES1	YES proto-oncogene 1, Src family tyrosine kinase
101927621	0.973	0.9135171	0.1081	0.108603	0.0117417	62.92	ZNF567-DT	ZNF567 divergent transcript
3141	0.973	0.9136391	0.0941	-0.10845	-0.0102087	735.85	HLCS	holocarboxylase synthetase
4291	0.973	0.9138527	0.2104	-0.10818	-0.0227629	45.57	MLF1	myeloid leukemia factor 1
105376431	0.973	0.9139428	0.173	-0.108067	-0.0186977	16.17	LOC105376431	uncharacterized LOC105376431
645958	0.973	0.9140004	0.0948	0.107994	0.010235	91.73	RPS18P9	ribosomal protein S18 pseudogene 9
149603	0.973	0.9140578	0.1903	-0.107922	-0.0205382	877.1	RNF187	ring finger protein 187
113263	0.974	0.9142242	0.0844	-0.107712	-0.0090958	1532.78	GLCCI1	glucocorticoid induced 1
344807	0.974	0.9147377	0.1923	-0.107065	-0.0205883	22.63	CD200R1L	CD200 receptor 1 like
9948	0.974	0.9146647	0.0697	-0.107157	-0.007468	11280.52	WDR1	WD repeat domain 1
6199	0.974	0.914622	0.0852	0.10721	0.0091347	993.43	RPS6KB2	ribosomal protein S6 kinase B2
10102	0.974	0.9145046	0.075	0.107358	0.008055	537.04	TSFM	Ts translation elongation factor, mitochondrial
4351	0.974	0.9146709	0.076	0.107149	0.008139	1009.97	MPI	mannose phosphate isomerase
114004397	0.974	0.9145108	0.1078	-0.107351	-0.0115686	1014.08	CA5BP1-CA5B	CA5BP1-CA5B readthrough
4550	0.974	0.914738	0.4329	0.107064	0.0463533	112342.03	RNR2	l-rRNA
118987	0.974	0.9148087	0.1143	-0.106975	-0.0122298	4486.38	PDZD8	PDZ domain containing 8
10381	0.974	0.9150581	0.2272	-0.106661	-0.0242313	20.44	TUBB3	tubulin beta 3 class III
57037	0.974	0.9153953	0.0893	-0.106236	-0.0094916	717.67	ANKMY2	ankyrin repeat and MYND domain containing 2
746	0.974	0.915417	0.0875	-0.106208	-0.0092946	671.52	TMEM258	transmembrane protein 258
104472848	0.974	0.9153581	0.1969	0.106283	0.0209296	119.78	IRAIN	IGF1R antisense imprinted non-protein coding RNA
29920	0.974	0.9156164	0.1099	0.105957	0.0116398	1238.38	PYCR2	pyrroline-5-carboxylate reductase 2
100507463	0.974	0.9156588	0.0697	0.105904	0.0073806	3867.65	PSMB8-AS1	PSMB8 antisense RNA 1 (head to head)
8518	0.974	0.915648	0.0778	-0.105917	-0.0082356	2746.27	ELP1	elongator acetyltransferase complex subunit 1
101927632	0.974	0.9157451	0.1024	-0.105795	-0.0108298	91.23	PPP1R35-AS1	PPP1R35 antisense RNA 1
388	0.974	0.9158209	0.1157	-0.105699	-0.0122243	2254.49	RHOB	ras homolog family member B
27348	0.975	0.9160037	0.0827	0.105469	0.0087183	1646.51	TOR1B	torsin family 1 member B
4774	0.975	0.9164503	0.1491	0.104906	0.0156461	777.17	NFIA	nuclear factor I A
84570	0.975	0.9161557	0.2262	0.105277	0.0238172	12.97	COL25A1	collagen type XXV alpha 1 chain
285533	0.975	0.9170954	0.1902	-0.104093	-0.019796	374.69	RNF175	ring finger protein 175
501	0.975	0.916784	0.1959	-0.104486	-0.0204695	27.95	ALDH7A1	aldehyde dehydrogenase 7 family member A1
653316	0.975	0.9166283	0.232	0.104682	0.0242882	52.83	FAM153CP	protein FAM153C
55023	0.975	0.9169177	0.08	-0.104317	-0.0083489	11801.06	PHIP	pleckstrin homology domain interacting protein
64577	0.975	0.9170323	0.1666	0.104173	0.0173547	24.81	ALDH8A1	aldehyde dehydrogenase 8 family member A1
10248	0.975	0.9168712	0.1114	-0.104376	-0.0116269	255.02	POP7	POP7 homolog, ribonuclease P/MRP subunit
83943	0.975	0.9168245	0.1605	0.104435	0.0167646	925.38	IMMP2L	inner mitochondrial membrane peptidase subunit 2
