GeneID	padj	pvalue	lfcSE	log2FoldChange	Symbol	EnsemblGeneID
8879	0.96620412	7.26e-01	0.1012	0.0354237	SGPL1	ENSG00000166224
54619	0.96620412	7.28e-01	0.1596	0.0555624	CCNJ	ENSG00000107443
25906	0.96620412	7.28e-01	0.1619	-0.0564098	ANAPC15	ENSG00000110200
3839	0.96620412	7.28e-01	0.1505	-0.0524248	KPNA3	ENSG00000102753
113218481	0.96620412	7.27e-01	0.5586	0.1951904	MIR9718	
55718	0.96620412	7.27e-01	0.1463	-0.0510147	POLR3E	ENSG00000058600
1145	0.96620412	7.27e-01	0.2469	0.0863551	CHRNE	ENSG00000108556
220441	0.96620412	7.28e-01	0.1837	-0.0639902	RNF152	ENSG00000176641
84292	0.96620412	7.26e-01	0.2436	-0.0852046	WDR83	ENSG00000123154
100996307	0.96620412	7.27e-01	0.382	-0.1332534	LIPE-AS1	ENSG00000213904
10287	0.96620412	7.28e-01	0.2672	0.0930449	RGS19	ENSG00000171700
109864279	0.96620412	7.27e-01	0.1943	0.0679345	RNA45SN2	
9997	0.96620412	7.27e-01	0.3654	-0.1275058	SCO2	ENSG00000284194
3787	0.96626052	7.28e-01	0.5797	0.2017908	KCNS1	ENSG00000124134
79098	0.96626357	7.28e-01	0.1108	-0.0385163	C1orf116	ENSG00000182795
55081	0.96626357	7.28e-01	0.2459	0.0853907	IFT57	ENSG00000114446
28990	0.96626357	7.28e-01	0.1661	0.0577006	ASTE1	ENSG00000034533
4012	0.96626357	7.28e-01	0.1325	0.0460847	LNPEP	ENSG00000113441
7915	0.96626357	7.29e-01	0.2702	-0.0937052	ALDH5A1	ENSG00000112294
101927768	0.96626357	7.29e-01	0.4297	0.1489689	HDAC2-AS2	ENSG00000228624
8701	0.96626357	7.29e-01	0.5602	-0.1941719	DNAH11	ENSG00000105877
10629	0.96626357	7.28e-01	0.2463	0.0856767	TAF6L	ENSG00000162227
29984	0.96626357	7.29e-01	0.2493	-0.0864743	RHOD	ENSG00000173156
54961	0.96626357	7.28e-01	0.2833	0.0984571	SSH3	ENSG00000172830
90627	0.96626357	7.28e-01	0.2198	-0.076294	STARD13	ENSG00000133121
23241	0.96626357	7.28e-01	0.3098	0.1075902	PACS2	ENSG00000179364
123355	0.96626357	7.28e-01	0.1166	-0.040472	LRRC28	ENSG00000168904
79583	0.96626357	7.29e-01	0.4466	0.1549486	TMEM231	ENSG00000205084
85019	0.96626357	7.28e-01	0.2148	0.0745475	TMEM241	ENSG00000134490
54795	0.96626357	7.29e-01	0.3337	-0.1156794	TRPM4	ENSG00000130529
139728	0.96626357	7.29e-01	0.6211	0.2155796	PNCK	ENSG00000130822
80262	0.96640234	7.29e-01	0.0961	-0.0332741	PHAF1	ENSG00000125149
8659	0.96685349	7.30e-01	0.2606	-0.089881	ALDH4A1	ENSG00000159423
646471	0.96685349	7.30e-01	0.2921	0.1008678	LOC646471	
9670	0.96685349	7.32e-01	0.1716	0.0588645	IPO13	ENSG00000117408
260293	0.96685349	7.33e-01	0.5732	-0.195506	CYP4X1	ENSG00000186377
4893	0.96685349	7.31e-01	0.1257	-0.0432673	NRAS	ENSG00000213281
647070	0.96685349	7.32e-01	0.2217	0.0757792	DHX9-AS1	
4358	0.96685349	7.30e-01	0.1677	-0.057829	MPV17	ENSG00000115204
22934	0.96685349	7.33e-01	0.1138	-0.0388088	RPIA	ENSG00000153574
54431	0.96685349	7.30e-01	0.2492	0.0859739	DNAJC10	ENSG00000077232
7855	0.96685349	7.30e-01	0.2448	0.0843602	FZD5	ENSG00000163251
25992	0.96685349	7.33e-01	0.2863	0.0976696	SNED1	ENSG00000162804
308	0.96685349	7.31e-01	0.1404	0.0483078	ANXA5	ENSG00000164111
93643	0.96685349	7.31e-01	0.2659	0.0913638	TJAP1	ENSG00000137221
10492	0.96685349	7.30e-01	0.1407	-0.0484631	SYNCRIP	ENSG00000135316
55975	0.96685349	7.31e-01	0.1342	0.0461002	KLHL7	ENSG00000122550
112268048	0.96685349	7.30e-01	0.2007	-0.0691792	LOC112268048	
10422	0.96685349	7.32e-01	0.1574	-0.0539647	UBAC1	ENSG00000130560
3265	0.96685349	7.33e-01	0.2737	0.093475	HRAS	ENSG00000174775
975	0.96685349	7.32e-01	0.2045	0.0698965	CD81	ENSG00000110651
386607	0.96685349	7.32e-01	0.1432	0.0491216	ZFP91-CNTF	
101927204	0.96685349	7.31e-01	0.2532	-0.0870934	FAM111A-DT	ENSG00000245571
5965	0.96685349	7.33e-01	0.1562	-0.0532899	RECQL	ENSG00000004700
84920	0.96685349	7.32e-01	0.1943	-0.0665126	ALG10	ENSG00000139133
10411	0.96685349	7.31e-01	0.3302	0.1135422	RAPGEF3	ENSG00000079337
196403	0.96685349	7.31e-01	0.3098	0.1063805	DTX3	ENSG00000178498
55208	0.96685349	7.31e-01	0.2114	-0.0728274	DCUN1D2	ENSG00000150401
2342	0.96685349	7.32e-01	0.1478	-0.0506605	FNTB	ENSG00000257365
9990	0.96685349	7.33e-01	0.1318	0.045037	SLC12A6	ENSG00000140199
89978	0.96685349	7.31e-01	0.1701	0.0583843	DPH6	ENSG00000134146
2585	0.96685349	7.32e-01	0.2011	-0.0687595	GALK2	ENSG00000156958
1198	0.96685349	7.32e-01	0.1879	0.0643734	CLK3	ENSG00000179335
54913	0.96685349	7.32e-01	0.2435	-0.0835298	RPP25	ENSG00000178718
4123	0.96685349	7.31e-01	0.2866	0.0983879	MAN2C1	ENSG00000140400
8131	0.96685349	7.32e-01	0.3275	0.1122018	NPRL3	ENSG00000103148
65990	0.96685349	7.30e-01	0.4961	0.1709347	ANTKMT	ENSG00000103254
146556	0.96685349	7.33e-01	0.7177	-0.2448056	C16orf89	ENSG00000153446
23322	0.96685349	7.32e-01	0.3216	0.1099881	RPGRIP1L	ENSG00000103494
23019	0.96685349	7.32e-01	0.0802	0.0274798	CNOT1	ENSG00000125107
10204	0.96685349	7.31e-01	0.1452	0.0499774	NUTF2	ENSG00000102898
57336	0.96685349	7.32e-01	0.1876	0.0642795	ZNF287	ENSG00000141040
5878	0.96685349	7.31e-01	0.159	-0.0546914	RAB5C	ENSG00000108774
654364	0.96685349	7.32e-01	0.1307	0.0447488	NME1-NME2	ENSG00000011052
284184	0.96685349	7.31e-01	0.191	-0.0657709	NDUFAF8	ENSG00000224877
102724397	0.96685349	7.32e-01	0.4003	0.1373134	TWSG1-DT	
252884	0.96685349	7.31e-01	0.2721	-0.0934571	ZNF396	ENSG00000186496
57724	0.96685349	7.31e-01	0.1452	0.0498517	EPG5	ENSG00000152223
81576	0.96685349	7.31e-01	0.331	-0.1137566	YJU2B	ENSG00000104957
5585	0.96685349	7.33e-01	0.2982	0.1017049	PKN1	ENSG00000123143
91442	0.96685349	7.30e-01	0.4631	-0.1595865	FAAP24	ENSG00000131944
333	0.96685349	7.33e-01	0.4793	0.1635749	APLP1	ENSG00000105290
1891	0.96685349	7.30e-01	0.1968	-0.0679445	ECH1	ENSG00000104823
26974	0.96685349	7.33e-01	0.3538	0.1209069	ZNF285	ENSG00000267508
63916	0.96685349	7.33e-01	0.1133	-0.0386709	ELMO2	ENSG00000062598
110091775	0.96685349	7.30e-01	0.1665	0.0575606	CFAP298-TCP10L	ENSG00000265590
6651	0.96685349	7.32e-01	0.115	0.0393548	SON	ENSG00000159140
5625	0.96685349	7.29e-01	0.5135	-0.1775799	PRODH	ENSG00000100033
832	0.96698753	7.34e-01	0.1091	0.0371119	CAPZB	ENSG00000077549
100532736	0.96698753	7.34e-01	0.1941	-0.0659575	MICOS10-NBL1	ENSG00000158747
23456	0.96698753	7.34e-01	0.1276	-0.0433029	ABCB10	ENSG00000135776
440854	0.96698753	7.34e-01	0.9132	-0.3103375	CAPN14	ENSG00000214711
26056	0.96698753	7.35e-01	0.1856	0.0629444	RAB11FIP5	ENSG00000135631
79885	0.96698753	7.34e-01	0.2219	0.0752591	HDAC11	ENSG00000163517
125	0.96698753	7.34e-01	0.6412	-0.2177681	ADH1B	ENSG00000196616
285600	0.96698753	7.35e-01	0.2739	0.0928528	KIAA0825	ENSG00000185261
51691	0.96698753	7.34e-01	0.1456	-0.0494046	LSM8	ENSG00000128534
57180	0.96698753	7.34e-01	0.2549	-0.0866426	ACTR3B	ENSG00000133627
105375785	0.96698753	7.34e-01	0.5029	0.1709297	LOC105375785	
111188157	0.96698753	7.35e-01	0.4476	0.151754	LYNX1-SLURP2	ENSG00000284505
89958	0.96698753	7.34e-01	0.4279	-0.1455176	SAPCD2	ENSG00000186193
1326	0.96698753	7.34e-01	0.2493	0.0847667	MAP3K8	ENSG00000107968
10060	0.96698753	7.34e-01	0.3403	-0.1158246	ABCC9	ENSG00000069431
10426	0.96698753	7.33e-01	0.0988	0.0336433	TUBGCP3	ENSG00000126216
26258	0.96698753	7.34e-01	0.1419	-0.0482594	BLOC1S6	ENSG00000104164
4350	0.96698753	7.35e-01	0.3542	-0.1200915	MPG	ENSG00000103152
5717	0.96698753	7.34e-01	0.094	0.031935	PSMD11	ENSG00000108671
11018	0.96698753	7.34e-01	0.2721	0.0925794	TMED1	ENSG00000099203
284307	0.96698753	7.35e-01	0.2202	0.0746575	ZIK1	ENSG00000171649
203427	0.96698753	7.34e-01	0.1809	-0.0614915	SLC25A43	ENSG00000077713
58505	0.96708881	7.35e-01	0.1295	-0.0438245	OSTC	ENSG00000198856
9639	0.96708881	7.35e-01	0.1783	0.0603982	ARHGEF10	ENSG00000104728
118672	0.96708881	7.35e-01	0.2915	-0.0986391	PSTK	ENSG00000179988
7027	0.96708881	7.35e-01	0.0762	0.0258121	TFDP1	ENSG00000198176
54785	0.96708881	7.35e-01	0.2957	0.1001029	BORCS6	ENSG00000196544
100101467	0.96708881	7.35e-01	0.1592	0.0539069	ZSCAN30	ENSG00000186814
80346	0.96718325	7.35e-01	0.1918	0.0648634	REEP4	ENSG00000168476
55661	0.9672104	7.35e-01	0.0852	0.0288091	DDX27	ENSG00000124228
55653	0.96724109	7.35e-01	0.3045	0.1029123	BCAS4	ENSG00000124243
102723665	0.96727029	7.36e-01	0.4841	-0.1635281	LOC102723665	
8216	0.96727029	7.36e-01	0.2635	-0.0890169	LZTR1	ENSG00000099949
130589	0.96734657	7.36e-01	0.3366	-0.1136483	GALM	ENSG00000143891
23327	0.96734657	7.36e-01	0.1204	-0.0406322	NEDD4L	ENSG00000049759
7700	0.96750771	7.36e-01	0.1781	-0.0600427	ZNF141	ENSG00000131127
7270	0.96750771	7.36e-01	0.1622	0.0546858	TTF1	ENSG00000125482
100505538	0.96750771	7.36e-01	0.3831	-0.1291618	RBM26-AS1	ENSG00000227354
595135	0.96759031	7.36e-01	0.3744	-0.1261643	PGM5P2	ENSG00000290923
254552	0.96759031	7.36e-01	0.4073	0.1371834	NUDT8	ENSG00000167799
63875	0.96761712	7.36e-01	0.1432	0.048235	MRPL17	ENSG00000158042
127687	0.96771966	7.37e-01	0.1624	-0.0545047	C1orf122	ENSG00000197982
22996	0.96771966	7.39e-01	0.2378	0.0791777	TTC39A	ENSG00000085831
51043	0.96771966	7.39e-01	0.2544	0.0847654	ZBTB7B	ENSG00000160685
100129405	0.96771966	7.38e-01	0.2115	-0.0708009	MSTO2P	
55103	0.96771966	7.38e-01	0.1948	-0.0651436	RALGPS2	ENSG00000116191
100303453	0.96771966	7.37e-01	0.1316	-0.0442508	TSNAX-DISC1	ENSG00000270106
22924	0.96771966	7.38e-01	0.1743	0.0582163	MAPRE3	ENSG00000084764
253635	0.96771966	7.38e-01	0.1946	-0.0650581	GPATCH11	ENSG00000152133
2673	0.96771966	7.39e-01	0.2125	-0.0708206	GFPT1	ENSG00000198380
400960	0.96771966	7.38e-01	0.4082	-0.136503	PCBP1-AS1	ENSG00000179818
699	0.96771966	7.38e-01	0.3927	0.1315124	BUB1	ENSG00000169679
56300	0.96771966	7.39e-01	0.3772	0.1258839	IL36G	ENSG00000136688
84128	0.96771966	7.37e-01	0.1352	-0.0453989	WDR75	ENSG00000115368
152217	0.96771966	7.38e-01	0.1421	-0.0474605	NCBP2AS2	ENSG00000270170
1259	0.96771966	7.38e-01	0.324	-0.1082375	CNGA1	ENSG00000198515
55319	0.96771966	7.39e-01	0.173	-0.0576699	TMA16	ENSG00000198498
995	0.96771966	7.39e-01	0.363	-0.1210569	CDC25C	ENSG00000158402
105374938	0.96771966	7.38e-01	0.3771	-0.1261607	LOC105374938	
11033	0.96771966	7.39e-01	0.3187	0.1061157	ADAP1	ENSG00000105963
203069	0.96771966	7.39e-01	0.2288	0.0762798	R3HCC1	ENSG00000104679
286075	0.96771966	7.37e-01	0.2981	0.1002541	ZNF707	ENSG00000181135
441381	0.96771966	7.38e-01	0.5436	0.1816962	LRRC24	ENSG00000254402
114004351	0.96771966	7.39e-01	0.4953	-0.165132	PARGP1-AGAP4	
79949	0.96771966	7.39e-01	0.1662	-0.0554653	PLEKHS1	ENSG00000148735
4676	0.96771966	7.37e-01	0.0966	0.0324444	NAP1L4	ENSG00000205531
55742	0.96771966	7.39e-01	0.0942	0.0314245	PARVA	ENSG00000197702
29907	0.96771966	7.39e-01	0.1988	-0.0661746	SNX15	ENSG00000110025
2950	0.96771966	7.37e-01	0.2114	0.0710715	GSTP1	ENSG00000084207
105369372	0.96771966	7.38e-01	1.4148	-0.4730355	LOC105369372	
2113	0.96771966	7.39e-01	0.3383	0.1128796	ETS1	ENSG00000134954
79035	0.96771966	7.37e-01	0.1514	0.0508361	NABP2	ENSG00000139579
79774	0.96771966	7.39e-01	0.1177	-0.0392114	GRTP1	ENSG00000139835
161823	0.96771966	7.38e-01	0.1881	-0.0629782	ADAL	ENSG00000168803
124565	0.96771966	7.37e-01	0.2732	0.0919188	SLC38A10	ENSG00000157637
57536	0.96771966	7.37e-01	0.1615	0.0541341	KIAA1328	ENSG00000150477
84971	0.96771966	7.39e-01	0.2966	0.098999	ATG4D	ENSG00000130734
390940	0.96771966	7.39e-01	0.3475	0.1156979	PINLYP	ENSG00000234465
342908	0.96771966	7.38e-01	0.3273	-0.1095313	ZNF404	ENSG00000176222
23767	0.96771966	7.37e-01	0.4015	0.1347044	FLRT3	ENSG00000125848
3692	0.96771966	7.38e-01	0.1789	0.0597338	EIF6	ENSG00000242372
102724800	0.96771966	7.38e-01	0.3488	-0.116643	LOC102724800	
23275	0.96771966	7.39e-01	0.1513	-0.0504314	POFUT2	ENSG00000186866
11152	0.96771966	7.37e-01	0.2183	0.0733606	WDR45	ENSG00000196998
60343	0.96771966	7.37e-01	0.3437	0.1152865	FAM3A	ENSG00000071889
5692	0.96772037	7.39e-01	0.136	0.0452445	PSMB4	ENSG00000159377
26024	0.96772037	7.39e-01	0.1547	-0.0514613	PTCD1	ENSG00000106246
55317	0.96772037	7.39e-01	0.2206	-0.0733794	AP5S1	ENSG00000125843
23341	0.96777542	7.42e-01	0.1271	-0.0418917	DNAJC16	ENSG00000116138
204	0.96777542	7.41e-01	0.0968	-0.0320235	AK2	ENSG00000004455
387338	0.96777542	7.42e-01	0.13	0.0427889	NSUN4	ENSG00000117481
79656	0.96777542	7.45e-01	0.4881	-0.1586198	BEND5	ENSG00000162373
100132618	0.96777542	7.44e-01	0.1876	-0.0612695	ZRANB2-AS1	
200162	0.96777542	7.45e-01	0.5278	0.1715199	SPAG17	ENSG00000155761
388695	0.96777542	7.40e-01	0.1971	0.0653209	LYSMD1	ENSG00000163155
3782	0.96777542	7.42e-01	0.4749	0.1561046	KCNN3	ENSG00000143603
51603	0.96777542	7.40e-01	0.116	-0.0384206	METTL13	ENSG00000010165
105374334	0.96777542	7.45e-01	0.5219	-0.169988	LOC105374334	
9938	0.96777542	7.42e-01	0.5438	-0.1790526	ARHGAP25	ENSG00000163219
644903	0.96777542	7.41e-01	0.4131	-0.136268	GCC2-AS1	ENSG00000214184
130576	0.96777542	7.45e-01	0.4529	-0.1471917	LYPD6B	ENSG00000150556
10010	0.96777542	7.41e-01	0.1135	-0.037555	TANK	ENSG00000136560
23122	0.96777542	7.41e-01	0.1352	-0.0446105	CLASP2	ENSG00000163539
7318	0.96777542	7.40e-01	0.2063	-0.0685363	UBA7	ENSG00000182179
105377102	0.96777542	7.43e-01	0.2288	-0.0750731	LOC105377102	
79413	0.96777542	7.44e-01	0.4009	-0.1308182	ZBED2	ENSG00000177494
100873947	0.96777542	7.42e-01	0.416	0.1369224	LMLN-AS1	ENSG00000232832
768211	0.96777542	7.42e-01	0.24	-0.0789922	RELL1	ENSG00000181826
102191832	0.96777542	7.41e-01	0.4144	-0.1370208	FBXW7-AS1	ENSG00000270751
83853	0.96777542	7.42e-01	0.7481	0.2462537	ROPN1L	ENSG00000145491
51265	0.96777542	7.41e-01	0.2109	-0.0696527	CDKL3	ENSG00000006837
54853	0.96777542	7.45e-01	0.1992	-0.0649005	WDR55	ENSG00000120314
2878	0.96777542	7.45e-01	0.3125	-0.1016762	GPX3	ENSG00000211445
90933	0.96777542	7.45e-01	0.1949	0.0634788	TRIM41	ENSG00000146063
4835	0.96777542	7.40e-01	0.1882	0.0624329	NQO2	ENSG00000124588
4758	0.96777542	7.45e-01	0.1567	-0.0509485	NEU1	ENSG00000204386
11231	0.96777542	7.43e-01	0.1148	-0.0377024	SEC63	ENSG00000025796
51622	0.96777542	7.44e-01	0.1264	-0.0413117	CCZ1	ENSG00000122674
9603	0.96777542	7.42e-01	0.1689	-0.0555987	NFE2L3	ENSG00000050344
51631	0.96777542	7.45e-01	0.1197	-0.0388993	LUC7L2	ENSG00000146963
51606	0.96777542	7.41e-01	0.1285	-0.0423959	ATP6V1H	ENSG00000047249
79145	0.96777542	7.43e-01	0.1529	-0.0500688	CHCHD7	ENSG00000170791
93594	0.96777542	7.42e-01	0.1412	0.0465251	TBC1D31	ENSG00000156787
66004	0.96777542	7.41e-01	0.3028	0.1000102	LYNX1	ENSG00000180155
7553	0.96777542	7.43e-01	0.1118	-0.0367038	ZNF7	ENSG00000147789
30815	0.96777542	7.41e-01	0.2017	-0.0666358	ST6GALNAC6	ENSG00000160408
54662	0.96777542	7.40e-01	0.1559	0.0516796	TBC1D13	ENSG00000107021
790955	0.96777542	7.45e-01	0.3669	-0.119271	UQCC3	ENSG00000204922
25855	0.96777542	7.42e-01	0.2137	0.070295	BRMS1	ENSG00000174744
3508	0.96777542	7.41e-01	0.2273	-0.0751221	IGHMBP2	ENSG00000132740
440068	0.96777542	7.45e-01	0.399	0.1300029	CARD17P	
7753	0.96777542	7.45e-01	0.1893	0.0616577	ZNF202	ENSG00000166261
219844	0.96777542	7.42e-01	0.2451	-0.0808546	HYLS1	ENSG00000198331
7786	0.96777542	7.43e-01	0.153	-0.0500973	MAP3K12	ENSG00000139625
387882	0.96777542	7.44e-01	0.2334	-0.0763278	C12orf75	ENSG00000235162
23348	0.96777542	7.42e-01	0.1436	0.0472383	DOCK9	ENSG00000088387
84659	0.96777542	7.44e-01	0.4216	-0.1375885	RNASE7	ENSG00000165799
79178	0.96777542	7.43e-01	0.1817	-0.0595397	THTPA	ENSG00000259431
253959	0.96777542	7.43e-01	0.1754	-0.0576198	RALGAPA1	ENSG00000174373
23405	0.96777542	7.44e-01	0.1464	-0.0477165	DICER1	ENSG00000100697
342184	0.96777542	7.42e-01	0.2556	-0.0840581	FMN1	ENSG00000248905
84465	0.96777542	7.44e-01	0.1462	0.0478128	MEGF11	ENSG00000157890
197021	0.96777542	7.41e-01	0.3121	0.1031111	LCTL	ENSG00000188501
59274	0.96777542	7.40e-01	0.171	-0.0567125	TLNRD1	ENSG00000140406
64285	0.96777542	7.44e-01	0.2643	0.0862971	RHBDF1	ENSG00000007384
4716	0.96777542	7.45e-01	0.1465	-0.0477431	NDUFB10	ENSG00000140990
55565	0.96777542	7.43e-01	0.2043	0.0670283	ZNF821	ENSG00000102984
23729	0.96777542	7.42e-01	0.2168	0.0713784	SHPK	ENSG00000197417
5694	0.96777542	7.44e-01	0.1421	0.0464991	PSMB6	ENSG00000142507
11337	0.96777542	7.44e-01	0.1003	-0.0327341	GABARAP	ENSG00000170296
254863	0.96777542	7.44e-01	0.2234	-0.0730959	TMEM256	ENSG00000205544
23098	0.96777542	7.44e-01	0.2288	-0.0747246	SARM1	ENSG00000004139
57551	0.96777542	7.41e-01	0.1361	0.0450052	TAOK1	ENSG00000160551
113026	0.96777542	7.42e-01	0.2652	0.0874375	PLCD3	ENSG00000161714
7298	0.96777542	7.45e-01	0.2856	0.0929649	TYMS	ENSG00000176890
8780	0.96777542	7.40e-01	0.0997	-0.0330955	RIOK3	ENSG00000101782
5275	0.96777542	7.43e-01	0.4048	-0.1328095	SERPINB13	ENSG00000197641
6318	0.96777542	7.40e-01	0.5919	-0.1960897	SERPINB4	ENSG00000206073
51293	0.96777542	7.45e-01	0.4567	0.1486747	CD320	ENSG00000167775
7730	0.96777542	7.40e-01	0.4385	-0.1453484	ZNF177	ENSG00000188629
22847	0.96777542	7.41e-01	0.1646	-0.0544281	ZNF507	ENSG00000168813
7711	0.96777542	7.42e-01	0.1608	-0.0528866	ZNF155	ENSG00000204920
81856	0.96777542	7.43e-01	0.2212	0.0724611	ZNF611	ENSG00000213020
90333	0.96777542	7.44e-01	0.202	0.0661009	ZNF468	ENSG00000204604
147949	0.96777542	7.44e-01	0.2465	-0.0805178	ZNF583	ENSG00000198440
65996	0.96777542	7.43e-01	0.1666	0.0545312	CENPBD2P	ENSG00000213753
113278	0.96777542	7.43e-01	0.4087	-0.1339731	SLC52A3	ENSG00000101276
100528031	0.96777542	7.42e-01	0.2697	0.0888736	FKBP1A-SDCBP2	
109910379	0.96777542	7.45e-01	0.1932	0.0629401	RNA45SN3	
79087	0.96777542	7.44e-01	0.229	-0.0746336	ALG12	ENSG00000182858
8225	0.96777542	7.44e-01	0.3368	0.1100358	GTPBP6	ENSG00000178605
257397	0.96777542	7.44e-01	0.126	0.0412394	TAB3	ENSG00000157625
23133	0.96777542	7.45e-01	0.1176	-0.0383182	PHF8	ENSG00000172943
11279	0.96777542	7.43e-01	0.3283	0.1075883	KLF8	ENSG00000102349
100008587	0.96777542	7.40e-01	0.5588	0.1855214	RNA5-8SN5	
51143	0.96812998	7.46e-01	0.1361	-0.0441476	DYNC1LI1	ENSG00000144635
54939	0.96812998	7.46e-01	0.25	0.0810652	COMMD4	ENSG00000140365
440295	0.96812998	7.46e-01	0.3893	0.1262625	GOLGA6L9	ENSG00000197978
7716	0.96812998	7.46e-01	0.1194	-0.0387483	VEZF1	ENSG00000136451
93986	0.96819348	7.46e-01	0.3548	0.1149623	FOXP2	ENSG00000128573
57168	0.96819348	7.46e-01	0.2913	0.0944003	ASPHD2	ENSG00000128203
100131320	0.96825707	7.46e-01	0.671	0.2172654	RAB6C-AS1	ENSG00000290615
158405	0.96825707	7.46e-01	0.2173	-0.0703563	KIAA1958	ENSG00000165185
84334	0.96825707	7.46e-01	0.1037	-0.0335691	COA8	ENSG00000256053
9716	0.96825707	7.46e-01	0.1295	-0.041926	AQR	ENSG00000021776
148203	0.96829486	7.46e-01	0.2705	0.0874942	ZNF738	ENSG00000172687
84818	0.96869156	7.47e-01	0.2424	-0.0782733	IL17RC	ENSG00000163702
102723342	0.96869156	7.47e-01	0.2002	-0.0646443	LOC102723342	
26505	0.96871857	7.47e-01	0.1763	-0.0568987	CNNM3	ENSG00000168763
5422	0.96871857	7.47e-01	0.1892	-0.0610621	POLA1	ENSG00000101868
5279	0.9687897	7.47e-01	0.1348	-0.0434719	PIGC	ENSG00000135845
150082	0.9687897	7.47e-01	0.522	-0.1683586	LCA5L	ENSG00000157578
6421	0.96886327	7.48e-01	0.1077	-0.0346496	SFPQ	ENSG00000116560
4486	0.96886327	7.48e-01	0.2211	-0.07118	MST1R	ENSG00000164078
27072	0.96886327	7.47e-01	0.0917	0.0295452	VPS41	ENSG00000006715
5218	0.96886327	7.48e-01	0.2457	0.0790639	CDK14	ENSG00000058091
403	0.96886327	7.48e-01	0.1349	-0.0434202	ARL3	ENSG00000138175
399975	0.96886327	7.48e-01	0.293	-0.094298	LOC399975	
11103	0.96886327	7.47e-01	0.1341	-0.0432104	KRR1	ENSG00000111615
5496	0.96895544	7.48e-01	0.0936	0.0300668	PPM1G	ENSG00000115241
50649	0.96895544	7.48e-01	0.0847	0.0272262	ARHGEF4	ENSG00000136002
1656	0.96895544	7.48e-01	0.1227	-0.0394513	DDX6	ENSG00000110367
3695	0.96895544	7.48e-01	0.5371	0.1725072	ITGB7	ENSG00000139626
23077	0.96895544	7.48e-01	0.1829	-0.0587689	MYCBP2	ENSG00000005810
100861541	0.96895544	7.48e-01	0.4369	-0.1403586	DOCK9-DT	
100505702	0.96904631	7.48e-01	0.4546	0.1459197	LINC01094	
5763	0.96909584	7.48e-01	0.1648	0.0528737	PTMS	ENSG00000159335
96626	0.96922374	7.49e-01	0.2157	0.0690827	LIMS3	ENSG00000256977
404201	0.96922374	7.49e-01	0.3722	-0.1192757	WDFY3-AS2	ENSG00000180769
83860	0.96922374	7.49e-01	0.1786	0.0571883	TAF3	ENSG00000165632
9221	0.96922374	7.48e-01	0.1114	0.0357026	NOLC1	ENSG00000166197
650	0.96922374	7.49e-01	0.2116	-0.0678061	BMP2	ENSG00000125845
4563	0.96922374	7.49e-01	0.189	0.0605303	TRNG	
81563	0.96929652	7.49e-01	0.2287	-0.0732132	C1orf21	ENSG00000116667
84224	0.96932426	7.49e-01	0.2513	-0.0803511	NBPF3	ENSG00000142794
729540	0.96932426	7.49e-01	0.1762	-0.0563363	RGPD6	ENSG00000183054
80235	0.96932426	7.49e-01	0.3415	0.1091258	PIGZ	ENSG00000119227
55435	0.96932426	7.49e-01	0.1915	0.061189	AP1AR	ENSG00000138660
107986809	0.96932426	7.49e-01	0.7251	0.2315856	ELN-AS1	ENSG00000232415
8577	0.96932426	7.49e-01	0.2935	-0.0937375	TMEFF1	ENSG00000241697
10598	0.96932426	7.49e-01	0.1169	-0.0373233	AHSA1	ENSG00000100591
112869	0.96932426	7.49e-01	0.3113	0.0995616	SGF29	ENSG00000176476
22854	0.96934719	7.50e-01	0.5964	-0.1901884	NTNG1	ENSG00000162631
729867	0.96934719	7.50e-01	0.4353	0.1389525	LOC729867	ENSG00000227741
165545	0.96934719	7.50e-01	0.3642	-0.1161693	DQX1	ENSG00000144045
64897	0.96934719	7.50e-01	0.1471	0.0468939	C12orf43	ENSG00000157895
11060	0.96934719	7.50e-01	0.1435	0.0457808	WWP2	ENSG00000198373
441168	0.96946023	7.50e-01	0.4551	0.1450487	CALHM6	ENSG00000188820
27229	0.96946204	7.50e-01	0.1535	0.0488953	TUBGCP4	ENSG00000137822
55657	0.96953356	7.50e-01	0.2682	-0.0853829	ZNF692	ENSG00000171163
29103	0.96953356	7.50e-01	0.2128	0.0677616	DNAJC15	ENSG00000120675
4636	0.96956024	7.50e-01	0.325	0.1033854	MYL5	ENSG00000215375
105379193	0.96956024	7.50e-01	0.1756	0.0558512	LOC105379193	
7347	0.96956024	7.50e-01	0.1172	-0.0372876	UCHL3	ENSG00000118939
7190	0.96963664	7.51e-01	0.3063	-0.0973779	HSP90B2P	ENSG00000259706
10384	0.96969121	7.51e-01	0.1641	-0.0521287	BTN3A3	ENSG00000111801
3163	0.96969121	7.51e-01	0.176	0.055908	HMOX2	ENSG00000103415
105377920	0.96971438	7.51e-01	0.2015	-0.0638742	LOC105377920	
105375355	0.96971438	7.51e-01	0.418	0.1326392	UPK3B	ENSG00000243566
105375368	0.96971438	7.51e-01	0.3387	0.1074911	DDX3ILA1	
78998	0.96971438	7.51e-01	0.4534	-0.1437224	RHPN1-AS1	ENSG00000254389
284001	0.96971438	7.51e-01	0.3244	-0.1028765	CCDC57	ENSG00000176155
11201	0.96971438	7.51e-01	0.2966	-0.0941381	POLI	ENSG00000101751
